time,open,high,low,close,volume,Dividends,Stock Splits,close_adj,open_adj,high_adj,low_adj,log_return,overnight_return,intraday_return,hl_log_range,mkt_close,mkt_volume,mkt_high,mkt_low,mkt_return,split_factor,dividend,garman_klass_vol,gk_vol_20d,amihud_illiq,amihud_illiq_20d,frac_diff_close
2018-08-22,20700.858052789365,20832.95566349806,20564.06260687988,20737.800787109376,309768.8864,0.0,0.0,20737.800787109376,20700.858052789365,20832.95566349806,20564.06260687988,0.0024446102950628455,0.0006616016195234621,0.0017830086755393426,0.012991121079819229,936.480025,157472718.05,940.4942600000004,933.676735,0.002858518680462,1.0,0.0,8.315653735025609e-05,0.00019672750133868308,3.8054773700719663e-13,6.500959769595047e-13,
2018-08-23,20658.98783184543,20854.85839376236,20548.11458589367,20774.87656777344,361939.5456,0.0,0.0,20774.876567773445,20658.987831845432,20854.858393762363,20548.114585893672,0.0017862394277828862,-0.003807689104187107,0.005593928531969917,0.01481774849999452,941.4477600000002,130500672.615,943.440575,936.79468,0.0050446523122214,1.0,0.0,9.769489808723662e-05,0.00018965374396357976,2.375555506092372e-13,6.18362098009484e-13,
2018-08-24,20720.68141794545,20914.81434310908,20584.447831593327,20823.95703613281,247561.8822,0.0,0.0,20823.95703613281,20720.68141794545,20914.81434310908,20584.447831593327,0.0023597051590862166,-0.00261209552411835,0.004971800683204773,0.015921897082189773,941.1521750000002,147348865.05499998,943.2117350000002,937.1760799999996,-0.0002994160305397,1.0,0.0,0.00011720466950873571,0.00018482380566659014,4.577314014021324e-13,6.068884768232446e-13,
2018-08-27,20812.58735710279,21163.308259931768,20618.33709731314,20944.03283071289,278725.055,0.0,0.0,20944.032830712888,20812.587357102788,21163.308259931764,20618.337097313135,0.005749672213520652,-0.0005461394300759047,0.006295811643596487,0.02608810955515159,945.79572,164656186.815,948.29389,943.993605,0.0046929002194739,1.0,0.0,0.0003249830861360535,0.0001935837606959316,9.849331768505354e-13,6.320914568250639e-13,
2018-08-28,20972.770818934427,21173.103097541025,20804.853856307996,21043.25409707032,280046.82009999995,0.0,0.0,21043.25409707032,20972.770818934427,21173.103097541025,20804.853856307996,0.004726261605074676,0.0013711919908982822,0.0033550696141764727,0.017545336395195878,948.9136650000004,152876123.39,949.009015,943.783835,0.0031381733416763,1.0,0.0,0.0001495710951799027,0.00019099478037145934,8.01999710972507e-13,6.427107227092792e-13,
2018-08-29,21053.55287442714,21265.691065053867,20883.967120161276,21180.84841459961,198115.8262,0.0,0.0,21180.84841459961,21053.55287442714,21265.691065053867,20883.967120161276,0.006517358398724294,0.0004892902005256061,0.00602806819819882,0.0181132848026149,942.220095,140902594.815,948.780175,941.552645,-0.0067497559211387,1.0,0.0,0.00015000853079783963,0.00018871776650625823,1.5531345544901854e-12,6.962650657552149e-13,
2018-08-30,21052.04260638454,21355.678969574263,20911.675979321637,21233.115984765624,210035.2665,161.28479417,0.03978,21233.115984765624,21052.04260638454,21355.678969574263,20911.675979321637,0.0024646409438149807,-0.006099805364055172,0.008564446307870222,0.021010035919155904,951.659745,148842255.825,951.659745,937.700505,0.0095051234205629,1.0,0.0,0.00019237621349402434,0.0001889103163477196,5.526468572875885e-13,6.882862763959023e-13,
2018-08-31,21244.87876937156,21393.00763219043,21009.472732303635,21249.67839057617,302712.7748,0.0,0.0,21249.67839057617,21244.87876937156,21393.00763219043,21009.472732303635,0.0007797230334394548,0.0005538295757454547,0.00022589345769392794,0.018090703968372885,943.52639,155652906.09,956.4177099999998,943.52639,-0.008184105466518,1.0,0.0,0.00016361707326330253,0.00018764565419349875,1.212152476724946e-13,6.584404327788808e-13,
2018-09-03,21249.67839057617,21249.67839057617,21249.67839057617,21249.67839057617,0.0,0.0,0.0,21249.67839057617,21249.67839057617,21249.67839057617,21249.67839057617,0.0,0.0,0.0,0.0,943.52639,155652906.09,956.4177099999998,943.52639,0.0,1.0,0.0,0.0,0.00018077461207006675,0.0,6.255184111399368e-13,
2018-09-04,21250.77676493709,21416.854057637775,21018.405476218904,21177.61051088867,268997.17659999995,0.0,0.0,21177.610510888666,21250.776764937087,21416.85405763777,21018.4054762189,-0.003397245068747781,5.168765168005153e-05,-0.003448932720427885,0.01877967972909082,930.5587900000004,164124496.14499998,946.04363,930.5587900000004,-0.0131955623688549,1.0,0.0,0.00017174316105051553,0.00017490019532251022,5.963513387790258e-13,6.063699128584529e-13,
2018-09-05,21188.520624243465,21312.07545502184,20954.009060252058,21108.20596518555,315876.7677,17.85,0.0,21108.205965185545,21188.52062424346,21312.075455021837,20954.009060252054,-0.00328264244660698,0.0005150394101915742,-0.0037976818567985533,0.01694384352796574,923.40754,153886118.265,933.26673,919.9368,-0.007355851702887,1.0,0.0,0.00013797562979057517,0.000166139327988144,4.923280412947267e-13,5.649941177021798e-13,
2018-09-06,21063.131813573757,21195.18433983483,20867.842498935745,21028.234968701177,301380.3616000001,98.7,0.0,21028.234968701177,21063.131813573757,21195.18433983483,20867.842498935745,-0.003795816197661346,-0.0021376684331236434,-0.0016581477645377614,0.015564664453656557,913.6341650000002,135624199.98,925.69594,913.443465,-0.0101456607763787,1.0,0.0,0.00012006729119760875,0.00015409682417724319,5.989456346120647e-13,4.769265135822616e-13,
2018-09-07,20969.55393418663,21197.528008279573,20878.445801320333,21099.08681030273,248307.9125,0.0,0.0,21099.08681030273,20969.55393418663,21197.528008279573,20878.445801320333,0.003363703431120496,-0.0027944839114077387,0.006158187342528368,0.015167246054860238,923.8461499999996,145520662.295,924.2656899999996,911.06925,0.0105984568867595,1.0,0.0,0.00010037313056828234,0.0001486722690043512,6.420420612311994e-13,4.961434068745686e-13,
2018-09-10,21022.46404347786,21202.699242669936,20853.43623077505,21076.91323188476,167145.61159999995,0.0,0.0,21076.91323188476,21022.46404347786,21202.699242669936,20853.43623077505,-0.0010514785868139457,-0.0036381780722139073,0.002586699485400104,0.016609754443553032,925.2191899999998,143347588.12000003,929.271565,923.169165,0.0014160601600236,1.0,0.0,0.00013535727027120465,0.00014410806503884315,2.9846846113585614e-13,4.947206003907717e-13,
2018-09-11,21134.47974156773,21291.98510778525,20931.07872562764,21180.94833256836,361072.6214,0.0,0.0,21180.94833256836,21134.47974156773,21291.98510778525,20931.07872562764,0.0049238322536267806,0.002727535924141669,0.002196296329485156,0.017095641066790578,939.2547099999998,151457696.79000002,939.2547099999998,922.9117199999996,0.0143559221996591,1.0,0.0,0.00014426709684653598,0.0001432960265790062,6.438182585896825e-13,5.012963043924612e-13,
2018-09-12,21193.02805292104,21368.20045010953,21001.89858820103,21150.76802016601,299803.8856,0.0,0.0,21150.76802016601,21193.02805292104,21368.20045010953,21001.89858820103,-0.0014258962364941349,0.0005701480819271527,-0.0019960443184212943,0.017291014019921676,941.1140349999998,162913131.605,948.570405,941.1140349999998,0.0018856588315637,1.0,0.0,0.0001479505116595285,0.0001429724469525912,2.2486637745445168e-13,5.071314827964941e-13,
2018-09-13,21102.742452527717,21312.162443809488,20941.882445847477,21122.050332226565,275135.1149,8.52,0.0,21122.050332226565,21102.742452527717,21312.162443809488,20941.882445847477,-0.0013586835927445699,-0.0022732117536273075,0.0009145281608826348,0.017526817975402585,942.0103250000002,141921295.145,946.7873599999998,939.12122,0.0009076538944392,1.0,0.0,0.00015327159234084387,0.00013910803812163824,2.3379554737648504e-13,4.898380495316063e-13,
2018-09-14,21135.536479988037,21495.531731523024,21040.862481592238,21287.114722216804,500829.8095,0.0,0.0,21287.1147222168,21135.536479988034,21495.53173152302,21040.862481592234,0.007784412794381921,0.000638282932684291,0.007146129861697716,0.021378707593465524,945.2426900000002,142766544.29000002,949.256925,943.5454600000002,0.0032661895535059,1.0,0.0,0.0002087976086014149,0.00014267914388145202,7.301614278661471e-13,5.164838959171586e-13,
2018-09-17,21400.26157831213,21591.02541123084,21135.79765079502,21337.583202490227,287576.5957999999,0.0,0.0,21337.583202490223,21400.261578312125,21591.025411230836,21135.797650795015,0.002368040423256648,0.0053011981938790795,-0.0029331577706224374,0.02130956407068667,941.686135,139917657.92,947.616905,941.12357,-0.0035943901682184,1.0,0.0,0.00022372530993077885,0.0001468655756322911,3.85913832653169e-13,5.200921114567668e-13,1.740731235900121
2018-09-18,21346.69892495808,21562.732432064706,21178.77239337888,21435.28655083009,330170.5132,0.0,0.0,21435.286550830086,21346.698924958077,21562.732432064702,21178.772393378877,0.004568480854053956,0.00042712315410249846,0.004141357699951427,0.017967096350632275,947.2927149999998,163147978.65499997,947.2927149999998,936.232115,0.0056600842597069,1.0,0.0,0.00015478300146572942,0.00014884618537701848,6.455118671504955e-13,5.29098354221759e-13,1.7398905121465482
2018-09-19,21448.747492373557,21569.722104555105,21280.58156374952,21377.076227246096,418757.9894,0.0,0.0,21377.076227246096,21448.747492373557,21569.722104555105,21280.58156374952,-0.0027193247780561,0.0006277833830653402,-0.0033471081611213573,0.013495583670995293,949.2473899999998,196656562.175,955.244905,948.25575,0.0019654562194794,1.0,0.0,8.673768218932214e-05,0.00014902524261897174,3.037733482682547e-13,5.25259634784812e-13,1.7424259892782707
2018-09-20,21399.017204664407,21622.32598745137,21255.405438596597,21466.73592504883,324083.2912,40.35,0.0,21466.73592504883,21399.017204664407,21622.32598745137,21255.405438596597,0.004185427215053233,0.0010258524134472702,0.0031595748016060303,0.01711515480874414,958.01959,171088364.325,958.01959,950.14368,0.0087710339119673,1.0,0.0,0.00014260791909240963,0.0001512708936692304,6.01612899279025e-13,5.434625022183013e-13,1.7369508206265607
2018-09-21,21408.022612983103,21618.93814726736,21220.49027250284,21430.71842543945,458794.1474,0.0,0.0,21430.718425439445,21408.0226129831,21618.938147267356,21220.490272502837,-0.0016792375500297523,-0.002738830527304281,0.0010595929772745432,0.018602459448533427,956.331895,260699467.13,962.17685,953.871865,-0.0016812143558955,1.0,0.0,0.00017259204168785199,0.00015404026227818624,1.7078807271438124e-13,5.291153357839138e-13,1.7410855221359007
2018-09-24,21520.673406273312,21696.73162020686,21357.189322537324,21559.36978300782,318587.10010000004,0.0,0.0,21559.36978300782,21520.673406273312,21696.73162020686,21357.189322537324,0.005985181560659337,0.004188693707953497,0.0017964878527060813,0.01577321321200846,964.2650150000002,161521870.21999997,964.2650150000002,960.603575,0.0078770020923512,1.0,0.0,0.00012315041322240295,0.0001439486286325037,8.713910217356549e-13,5.234382280281697e-13,1.73732065391523
2018-09-25,21578.881067417344,21689.619097375,21366.05206593713,21562.024754589853,300601.3952,0.0,0.0,21562.024754589856,21578.881067417347,21689.619097375005,21366.052065937132,0.00012313941206509537,0.0009045932718815352,-0.0007814538598165468,0.015030453095412158,963.74059,189023308.39,967.3543549999996,961.766845,-0.0005187114067875,1.0,0.0,0.00011272136169702908,0.00014210614195836,1.8998378835064397e-14,4.842881614212976e-13,1.743104565081227
2018-09-26,21505.55131658484,21916.3295020279,21410.204848768568,21768.61151337891,422912.2761,0.0,0.0,21768.611513378914,21505.551316584842,21916.329502027904,21410.20484876857,0.00953543921336869,-0.002622551604916088,0.012157990818284836,0.023364327876339394,962.663135,209672342.53,967.66901,960.59404,-0.0010666024326005,1.0,0.0,0.00021584513513052864,0.00014539797217499447,1.035761302631536e-12,4.584194988283652e-13,1.7404553718214615
2018-09-27,21718.06665097812,22001.606261964684,21603.01057409777,21865.86180581055,368119.4366,0.0,0.0,21865.861805810553,21718.066650978122,22001.606261964687,21603.010574097774,0.004457505548204726,-0.0023246146772163863,0.006782120225421047,0.018282779192261144,968.155295,172548010.73000002,970.4532299999998,963.5022150000002,0.0054244237597126,1.0,0.0,0.00014936156598820675,0.00014324723979970358,5.537790790705121e-13,4.584761099175113e-13,1.748887149424906
2018-09-28,21870.87923587701,22165.41783211032,21675.06254673948,22028.746954199207,301998.7465,0.0,0.0,22028.74695419921,21870.879235877015,22165.417832110325,21675.062546739482,0.007421681188216808,0.00022943776646222169,0.007192243421754361,0.02237091068043027,969.8334550000004,214124653.57,973.37094,968.1838999999998,0.0016513263659988,1.0,0.0,0.00023024644645733538,0.00014657870845940523,1.1155970571868284e-12,5.08195200393228e-13,1.7488480672313358
2018-10-01,21920.80281268476,22052.06048313007,21660.686561729428,21863.53019384765,328241.3989999999,0.0,0.0,21863.530193847655,21920.802812684764,22052.060483130073,21660.68656172943,-0.00752831939462614,-0.004912194056205308,-0.0026161253384208057,0.017907105186073007,965.78108,214580340.75500005,976.260045,965.78108,-0.0039924738505448,1.0,0.0,0.00015768836628260894,0.00015446312677353568,1.0490215126068175e-12,5.606462760235689e-13,1.7528336895605658
2018-10-02,21866.430468648137,22166.698470962976,21679.83221571896,22050.05554599609,363517.8324,0.0,0.0,22050.055545996092,21866.43046864814,22166.69847096298,21679.832215718965,0.008495160245472378,0.00013264474793939446,0.00836251549753305,0.022208656358810076,971.416265,194449991.545,974.009785,965.78108,0.0055473584734709,1.0,0.0,0.00021959800060615954,0.0001568558687513179,1.059829899612717e-12,5.838202040652535e-13,1.7407878159996937
2018-10-03,22087.89605962952,22333.727145032783,21958.85039939762,22170.14678940429,229675.6705,28.6,0.0,22170.146789404294,22087.896059629522,22333.727145032786,21958.850399397623,0.005431523706563117,0.0017146478949688214,0.0037168758115943773,0.016927698410240364,972.9514,152708421.80999997,976.946565,969.204145,0.0015056324510996,1.0,0.0,0.00013793676608800834,0.0001568539255661895,1.066689740180978e-12,6.12538289009566e-13,1.7503892881960166
2018-10-04,22137.48802104668,22329.9439822644,22029.39865735892,22204.1244359375,283762.15,0.0,0.0,22204.124435937505,22137.488021046684,22329.943982264405,22029.398657358925,0.0015314123358148987,-0.0014741826961366172,0.0030055950319515627,0.013550693309851375,976.02167,175320798.26500002,977.03238,972.9514,0.0030041511724814,1.0,0.0,8.832101527028089e-05,0.00015526661176982313,2.43054699442349e-13,5.947437422510803e-13,1.7520999906664247
2018-10-05,22107.459501189547,22458.81315263491,21902.220545397453,22203.157709277348,377987.6275,0.0,0.0,22203.15770927735,22107.45950118955,22458.813152634913,21902.220545397457,-4.3539105011896075e-05,-0.004362971462451142,0.0043194323574392915,0.02509507875032634,961.4998649999998,197041308.96,973.3041950000002,961.4998649999998,-0.0142933124670866,1.0,0.0,0.0003076742032874251,0.0001656316654057803,5.187847117408977e-15,5.629010315453908e-13,1.7500188102125431
2018-10-08,22124.762005456632,22337.743714794444,21927.21471039567,22160.974302929688,269975.379,0.0,0.0,22160.974302929688,22124.762005456632,22337.743714794444,21927.21471039567,-0.0019016902685628234,-0.0035370838992227287,0.00163539363065986,0.0185492448195275,949.80042,177302886.39000002,959.3449549999998,949.80042,-0.0116732679065155,1.0,0.0,0.0001710040926566398,0.00016741400652505202,3.1785333639728813e-13,5.638702753084623e-13,1.7477719101426867
2018-10-09,22084.3287131928,22252.55748093644,21820.37278276561,22114.201461035154,252377.5916,57.019230085,0.061672,22114.201461035154,22084.3287131928,22252.55748093644,21820.37278276561,-0.0021128254597340634,-0.0034645786638932132,0.0013517532041591098,0.019612880258208502,949.867165,170633068.075,955.283045,949.867165,6.700262512106061e-05,1.0,0.0,0.00019162668476813133,0.00016978198592113182,3.7856596680317557e-13,5.50607660719137e-13,1.7446576150809765
2018-10-10,22027.852358338867,22227.086116696755,21610.86420288501,21857.691051220703,361668.8925,0.0,0.0,21857.6910512207,22027.852358338863,22227.08611669675,21610.864202885008,-0.011667149394136645,-0.003912333267971936,-0.007754816126164583,0.028115479915768217,947.74086,163855694.95999998,953.13767,945.12827,-0.0021368297765526,1.0,0.0,0.00037200945456520717,0.00018098493306641574,1.47587412758073e-12,6.131580482254509e-13,1.7424332900446036
2018-10-11,21580.308341759035,21700.95116976264,21010.839668761226,21298.790847460936,892103.6021,0.0,0.0,21298.790847460932,21580.30834175903,21700.951169762637,21010.839668761222,-0.02590254941821574,-0.012771604758141835,-0.013130944660073949,0.032317613039743114,901.9061149999998,328026531.20500004,927.002235,895.1744050000001,-0.0472656445022669,1.0,0.0,0.0004556085228872782,0.00019610177959373748,1.3632398384927499e-12,6.696302627812641e-13,1.7311674552396088
2018-10-12,21095.50808740115,21603.253991945658,20924.013838935272,21550.20796201172,374216.609,0.0,0.0,21550.20796201172,21095.50808740115,21603.253991945658,20924.013838935272,0.011735163333362048,-0.009590172413820212,0.02132533574718228,0.03194646422047723,924.97128,194162902.23,924.97128,889.9492250000001,0.0240780290539904,1.0,0.0,0.0003346132228390931,0.00020239256030562137,1.4551729532106854e-12,7.058808390484911e-13,1.7097600170454292
2018-10-15,21525.751944625343,21706.22546696288,21280.975986656915,21507.84026914062,293211.2682,0.0,0.0,21507.840269140615,21525.75194462534,21706.225466962875,21280.97598665691,-0.001967934371618549,-0.0011354834607065095,-0.0008324509109121103,0.01978557982407885,907.38874,117377861.885,924.97128,907.38874,-0.0182993148503729,1.0,0.0,0.0001954668923383783,0.00020097963942600135,3.12056441871074e-13,7.021879695093863e-13,1.7330092703035032
2018-10-16,21498.08262558627,21743.96687415424,21354.49294275465,21560.49072685547,186526.9906,51.00000000000001,0.0,21560.49072685547,21498.08262558627,21743.96687415424,21354.49294275465,0.0024449744267086735,-0.00045378138939933883,0.002898755816107928,0.018074174141622535,918.573295,112261218.79,918.878415,906.1682600000004,0.0116810824818504,1.0,0.0,0.00016009193687893477,0.00020124508619666159,6.079585858794733e-13,7.003103054458352e-13,1.7299482173487615
2018-10-17,21679.21766825737,21845.27692922946,21504.90182659984,21735.858721875,231444.7945,0.0,0.0,21735.858721875004,21679.217668257374,21845.276929229465,21504.901826599842,0.00810086560556791,0.005491583740224165,0.002609281865343798,0.015703838248293404,926.4206000000004,131362560.33499998,929.919945,923.99871,0.0081110842247053,1.0,0.0,0.00012067523993502,0.00020294196408394646,1.6103015362513783e-12,7.656367148449913e-13,1.733663788324364
2018-10-18,21720.209375317263,21831.307476115784,21484.050654080256,21643.22258222657,258288.1529,0.0,0.0,21643.222582226572,21720.209375317267,21831.307476115788,21484.05065408026,-0.004271011634285329,-0.0007202376063676557,-0.0035507740279176756,0.01603423251583121,918.668645,120245837.32499996,925.610125,917.9153799999998,-0.0080121138897677,1.0,0.0,0.000123677908349818,0.0002019954635468169,7.640193222196745e-13,7.737570359920238e-13,1.741455130067333
2018-10-19,21475.627713623377,21713.55958621933,21310.6937792486,21559.422818261715,286171.615,0.0,0.0,21559.422818261715,21475.627713623377,21713.55958621933,21310.6937792486,-0.003879386009089604,-0.007773663324974454,0.003894277315884923,0.018727929031973796,913.79626,126216053.61999996,915.007205,901.848905,-0.0050705801058745,1.0,0.0,0.00016950935602660423,0.00020184132926375455,6.287808563777186e-13,7.966566751751907e-13,1.7340958181156285
2018-10-22,21547.428136601706,21701.993619343124,21288.759094976624,21426.24447685547,243150.7389,0.0,0.0,21426.244476855474,21547.42813660171,21701.993619343128,21288.759094976627,-0.0061964266654110966,-0.0005565093113449744,-0.005639917354066101,0.01922493679491386,909.171785,126820334.24499996,918.9737649999998,909.171785,-0.0048376562422687,1.0,0.0,0.00017251158839352344,0.00020430938802231056,1.1893773522907055e-12,8.125559917029432e-13,1.7311234447827903
2018-10-23,21441.524639526982,21540.498227202414,20980.480459616418,21290.570009765623,421477.0689,0.0,0.0,21290.570009765626,21441.524639526986,21540.498227202417,20980.48045961642,-0.006352295925822804,0.0007128975280785845,-0.0070651934539013575,0.026342298240221877,895.98488,173385279.07999998,906.22547,882.2640150000002,-0.013931131666945,1.0,0.0,0.0003276756986797351,0.00021505710487144586,7.078960381215768e-13,8.470008746672689e-13,1.7266128303052675
2018-10-24,21264.88472277988,21459.375810471804,21071.890847322607,21188.47987314453,278736.4991,39.9,0.0,21188.479873144533,21264.884722779883,21459.375810471807,21071.89084732261,-0.00480662036728948,-0.0012071444314820327,-0.0035994759358074953,0.01822168559370919,879.8230550000001,125962346.33999996,895.3937099999997,879.8230550000001,-0.0173562977554372,1.0,0.0,0.0001610099955016931,0.00021231534789000408,8.138533980693013e-13,8.359054794391571e-13,1.723263356809582
2018-10-25,20561.869504864964,21171.80920000275,20451.32363539287,20974.863391406245,426994.6777,0.0,0.0,20974.863391406245,20561.869504864964,21171.80920000275,20451.32363539287,-0.010132892363866339,-0.030019266093211455,0.019886373729345205,0.03462293621145729,867.847095,156011555.58,869.6587450000001,844.1716900000002,-0.0130679769301118,1.0,0.0,0.00044660685158930775,0.00022717761217005912,1.1313886735808688e-12,8.64785959164675e-13,1.7220187736619614
2018-10-26,21052.84934940344,21278.680090969927,20754.46084164845,20962.23667373047,309303.2528,0.0,0.0,20962.23667373047,21052.84934940344,21278.680090969927,20754.46084164845,-0.0006021741149347624,0.0037111725772573166,-0.0043133466921921075,0.024944432857321966,858.9318700000001,127408243.275,875.4655599999998,858.9318700000001,-0.0098457796181184,1.0,0.0,0.00030392537427075363,0.00023086155856073004,9.287524568465014e-14,8.136498685895661e-13,1.715141953942359
2018-10-29,20950.08848222173,21092.520073037595,20775.767182452764,20873.390234765626,276990.53079999995,0.0,0.0,20873.390234765626,20950.08848222173,21092.520073037595,20775.767182452764,-0.004247412031315391,-0.0005796954382145216,-0.0036677165931008754,0.015131210508002818,847.4898700000002,108150432.38,856.0904399999998,843.7712200000001,-0.0127871208555625,1.0,0.0,0.00010928027795745748,0.00022844115414447246,7.346263095859154e-13,7.979301084385209e-13,1.7199732718530303
2018-10-30,20860.33708143399,21091.446550215194,20387.16242272456,20916.427597558595,279471.34079999995,0.0,0.0,20916.427597558595,20860.33708143399,21091.446550215194,20387.16242272456,0.0020597064184753088,-0.000625544594106585,0.0026852510125819204,0.033962171769072284,847.3659150000001,113988455.43500002,853.1918,839.890475,-0.0001394703829751,1.0,0.0,0.0005739291519454208,0.00024615771171143555,3.523550759568e-13,7.625563672557249e-13,1.718050995652705
2018-10-31,20985.63849421205,21169.80480528836,20757.653870757007,21118.33370976562,227067.70899999992,0.0,0.0,21118.333709765622,20985.638494212053,21169.804805288364,20757.65387075701,0.009606699727993861,0.003303462862315171,0.006303236865678732,0.019660824853463175,872.22366,151818520.26,872.22366,852.6483050000002,0.0275688005595287,1.0,0.0,0.00017792623489381912,0.000248157185151726,2.0033608844697952e-12,8.09389924470166e-13,1.7231610517761506
2018-11-01,21116.020154532387,21275.95552030075,20817.11082042408,21077.32872138672,249162.3888,0.0,0.0,21077.328721386726,21116.020154532398,21275.955520300762,20817.11082042409,-0.001943564761123814,-0.00010955797941036118,-0.0018340067817134579,0.021802302148110485,865.7398599999999,116034590.155,876.1139400000001,863.613555,-0.0071144554082196,1.0,0.0,0.00023637085715342502,0.00025555967724588327,3.700845556172212e-13,8.157414172789097e-13,1.7333917286152154
